PP_ID	GROUP	LANGUAGE_RANK	LANGUAGE	PART	TRIAL	TRIAL_FIXATION_COUNT	TRIAL_DWELL_TIME	IA_ID	WORD_ID	IA_LABEL	IA_LABEL_NO_PUNCTUATIONS	IA_FIRST_FIXATION_DURATION	IA_FIRST_RUN_DWELL_TIME	IA_DWELL_TIME	IA_SKIP	IA_FIRST_RUN_FIXATION_COUNT	IA_FIXATION_COUNT	IA_REGRESSION_PATH_DURATION	IA_SELECTIVE_REGRESSION_PATH_DURATION	MWS_Repetition_Within_One_Session	MWS_Repetition_Across_Sessions	Adj_Word_Repetition_Within_One_Session	Adj_Word_Repetition_Across_Sessions	Noun_Word_Repetition_Within_One_Session	Noun_Word_Repetition_Across_Sessions	MWS_Frequency	Adj_Word_Frequency	Noun_Word_Frequency	MWS_Length
pp21	Monolinguals	L1	English	1	129	96	21227	88	1-129-88	other hand,	other hand	189	451	571	0	2	3	451	451	2	2	6	6	19	19	5745	152363	33184	10
pp21	Monolinguals	L1	English	1	130	83	18279	25	1-130-25	natural faculties.	natural faculties	273	538	538	0	2	2	538	538	1	1	6	6	1	1	2	13910	390	17
pp21	Monolinguals	L1	English	1	130	83	18279	93	1-130-93	dead ashes	dead ashes	270	270	270	0	1	1	270	270	1	1	3	3	2	2	8	11676	509	10
pp21	Monolinguals	L1	English	1	131	99	22246	38	1-131-38	greatest caution.	greatest caution	161	1057	1057	0	4	4	1057	1057	1	1	2	2	1	1	4	4989	1285	16
pp21	Monolinguals	L1	English	1	131	99	22246	61	1-131-61	small piece	small piece	276	433	433	0	2	2	433	433	1	1	9	9	3	3	166	42738	8928	11
pp21	Monolinguals	L1	English	1	131	99	22246	65	1-131-65	charred paper.	charred paper	315	558	558	0	2	2	558	558	1	1	1	1	2	2	4	176	16755	13
pp21	Monolinguals	L1	English	1	132	80	15700	53	1-132-53	methodical care	methodical care	310	701	701	0	4	4	701	701	1	1	1	1	3	3	0	139	24178	15
pp21	Monolinguals	L1	English	1	133	82	18568	46	1-133-46	comprehensive examination	comprehensive examination	189	485	485	0	2	2	485	485	1	1	1	1	2	2	6	3535	4752	25
pp21	Monolinguals	L1	English	1	135	93	20642	79	1-135-79	stiff waves	stiff waves	196	196	196	0	1	1	196	196	1	1	2	2	2	2	3	1447	2718	11
pp21	Monolinguals	L1	English	1	135	93	20642	83	1-135-83	white cap.	white cap	336	336	336	0	1	1	336	336	1	1	5	5	2	2	48	23111	2000	9
pp21	Monolinguals	L1	English	1	136	49	10057	51	1-136-51	good mistress	good mistress	269	269	269	0	1	1	269	269	1	1	18	18	4	4	0	79878	1073	13
pp21	Monolinguals	L1	English	1	137	58	13746	81	1-137-81	foul play,	foul play	219	219	219	0	1	1	219	219	2	2	2	2	2	2	79	985	20702	9
pp21	Monolinguals	L1	English	1	140	100	23988	12	1-140-12	good bit	good bit	181	181	181	0	1	1	181	181	1	1	20	20	5	5	0	79878	26204	8
pp21	Monolinguals	L1	English	1	141	72	18313	52	1-141-52	great shock.'	great shock	455	1814	1814	0	5	5	1814	1814	1	1	13	13	2	2	53	46108	4163	11
pp21	Monolinguals	L1	English	1	142	75	17687	43	1-142-43	strong cup	strong cup	136	136	136	0	1	1	136	136	1	1	2	2	5	5	26	15584	11774	10
pp21	Monolinguals	L1	English	1	143	85	22286	16	1-143-16	purple case	purple case	411	411	641	0	1	2	411	411	1	1	3	3	11	11	0	1246	44641	11
pp21	Monolinguals	L1	English	1	143	85	22286	26	1-143-26	important papers?"	important papers	205	413	413	0	2	2	413	413	1	1	4	4	2	2	30	38450	6091	16
pp21	Monolinguals	L1	English	1	145	73	16387	19	1-145-19	green dress?"	green dress	320	320	320	0	1	1	320	320	2	2	5	5	3	3	52	14059	4739	11
pp21	Monolinguals	L1	English	1	145	73	16387	27	1-145-27	green evening	green evening	202	202	624	0	1	3	1552	624	1	1	6	6	4	4	0	14059	13042	13
pp21	Monolinguals	L1	English	1	147	68	15224	21	1-147-21	careless girl.	careless girl	163	163	163	0	1	1	163	163	1	1	1	1	8	8	1	544	14383	13
pp21	Monolinguals	L1	English	1	148	60	12504	60	1-148-60	good times	good times	170	346	346	0	2	2	346	346	1	1	23	23	5	5	282	79878	28849	10
pp21	Monolinguals	L1	English	1	149	89	19931	49	1-149-49	cardboard box,	cardboard box	541	721	721	0	3	3	721	721	1	1	1	1	3	3	146	687	8363	13
pp21	Monolinguals	L1	English	1	151	63	14521	21	1-151-21	strapping girl,	strapping girl	437	645	855	0	2	3	645	645	1	1	1	1	9	9	0	96	14383	14
pp21	Monolinguals	L1	English	1	151	63	14521	34	1-151-34	ghoulish enjoyment	ghoulish enjoyment	112	112	823	0	1	3	2444	823	1	1	1	1	1	1	0	45	1012	18
pp21	Monolinguals	L1	English	1	154	53	11824	8	1-154-8	left wing,	left wing	232	232	232	0	1	1	232	232	2	2	11	11	4	4	198	44480	2798	9
pp21	Monolinguals	L1	English	1	156	113	22794	3	1-156-3	Coarse kitchen	Coarse kitchen	163	514	1316	0	3	7	514	514	1	1	1	1	2	2	0	618	7592	14
pp21	Monolinguals	L1	English	1	156	113	22794	96	1-156-96	utmost difficulty	utmost difficulty	181	311	311	0	2	2	311	311	1	1	2	2	3	3	6	498	6185	17
pp21	Monolinguals	L1	English	1	156	113	22794	111	1-156-111	important piece	important piece	199	350	350	1	2	2	350	350	1	1	5	5	6	6	68	38450	8928	15
pp21	Monolinguals	L1	English	1	156	113	22794	135	1-156-135	deadly poisons	deadly poisons	259	259	259	1	1	1	259	259	1	1	2	2	4	4	2	780	206	14
pp21	Monolinguals	L1	English	1	158	71	15020	96	1-158-96	hot iron."	hot iron	206	206	206	1	1	1	206	206	2	2	5	5	2	2	40	8633	4609	8
pp21	Monolinguals	L1	English	1	159	88	18381	78	1-159-78	great discovery."	great discovery	211	211	211	0	1	1	211	211	1	1	14	14	1	1	18	46108	2751	15
pp21	Monolinguals	L1	English	1	159	88	18381	83	1-159-83	great discovery?"	great discovery	414	414	595	0	1	2	798	595	2	2	15	15	2	2	18	46108	2751	15
pp21	Monolinguals	L1	English	1	161	116	27677	69	1-161-69	admirable sentiment,"	admirable sentiment	309	1369	1369	0	4	4	1369	1369	1	1	3	3	1	1	0	469	587	19
pp21	Monolinguals	L1	English	1	161	116	27677	91	1-161-91	smaller desk	smaller desk	285	285	285	1	1	1	285	285	1	1	1	1	1	1	0	7101	4039	12
pp21	Monolinguals	L1	English	1	162	80	17780	43	1-162-43	rapid eye	rapid eye	178	390	808	0	2	4	3099	808	1	1	2	2	5	5	29	3517	9045	9
pp21	Monolinguals	L1	English	1	163	52	10492	84	1-163-84	old envelope	old envelope	180	180	180	0	1	1	264	180	1	1	18	18	4	4	8	52171	1274	12
pp22	Monolinguals	L1	English	1	5	70	15000	3	1-5-3	intense interest	intense interest	124	481	600	0	3	4	481	481	1	1	1	1	1	1	52	2273	26773	16
pp22	Monolinguals	L1	English	1	5	70	15000	62	1-5-62	sensational rumours	sensational rumours	290	548	548	0	2	2	548	548	1	1	1	1	1	1	0	444	1237	19
pp22	Monolinguals	L1	English	1	7	59	14173	20	1-7-20	good yarn	good yarn	303	516	516	0	2	2	516	516	1	1	2	2	1	1	11	79878	866	9
pp22	Monolinguals	L1	English	1	7	59	14173	23	1-7-23	old times,	old times	305	305	395	0	1	2	998	395	1	1	1	1	1	1	158	52171	28849	9
pp22	Monolinguals	L1	English	1	8	78	17204	20	1-8-20	handsome woman	handsome woman	167	167	499	0	1	3	167	167	1	1	1	1	1	1	24	1570	21791	14
pp22	Monolinguals	L1	English	1	8	78	17204	69	1-8-69	generous woman,	generous woman	147	147	147	0	1	1	396	147	1	1	1	1	2	2	9	2234	21791	14
pp22	Monolinguals	L1	English	1	9	75	14440	29	1-9-29	larger part	larger part	209	209	522	0	1	2	209	209	1	1	1	1	1	1	224	7475	52916	11
pp22	Monolinguals	L1	English	1	10	42	8355	21	1-10-21	literary ambitions;	literary ambitions	103	340	340	0	2	2	564	340	1	1	1	1	1	1	5	3289	966	18
pp22	Monolinguals	L1	English	1	10	42	8355	47	1-10-47	congenial life	congenial life	304	304	447	0	1	2	499	304	1	1	1	1	2	2	4	179	54419	14
pp22	Monolinguals	L1	English	1	11	52	12291	21	1-11-21	shrewd suspicion	shrewd suspicion	377	630	630	0	2	2	630	630	1	1	1	1	1	1	0	437	1544	16
pp22	Monolinguals	L1	English	1	12	76	14862	18	1-12-18	little bounder	little bounder	115	115	1037	0	1	6	1538	1037	1	1	2	2	1	1	0	61932	10	14
pp22	Monolinguals	L1	English	1	12	76	14862	61	1-12-61	great sport…	great sport	184	822	822	0	3	3	822	822	1	1	1	1	1	1	39	46108	4427	11
pp22	Monolinguals	L1	English	1	13	71	15110	36	1-13-36	absolute outsider,	absolute outsider	252	523	523	0	2	2	523	523	1	1	1	1	1	1	0	3379	572	17
pp22	Monolinguals	L1	English	1	13	71	15110	46	1-13-46	black beard,	black beard	317	317	582	0	1	2	2733	582	1	1	1	1	1	1	53	23609	882	11
pp22	Monolinguals	L1	English	1	13	71	15110	51	1-13-51	leather boots	leather boots	205	205	205	0	1	1	205	205	1	1	1	1	1	1	83	2377	2804	13
pp22	Monolinguals	L1	English	1	15	71	14234	24	1-15-24	little station,	little station	.	.	0	1	.	0	.	.	1	1	3	3	1	1	0	61932	9782	14
pp22	Monolinguals	L1	English	1	15	71	14234	38	1-15-38	green fields	green fields	245	245	245	0	1	1	245	245	1	1	1	1	1	1	119	14059	5658	12
pp22	Monolinguals	L1	English	1	16	101	20881	24	1-16-24	other side	other side	209	209	209	0	1	1	209	209	1	1	2	2	1	1	3406	152363	31954	10
pp22	Monolinguals	L1	English	1	16	101	20881	68	1-16-68	great war	great war	129	129	373	0	1	2	289	129	1	1	3	3	2	2	370	46108	26881	9
pp22	Monolinguals	L1	English	1	17	46	9946	12	1-17-12	idle life.	idle life	84	84	84	0	1	1	600	84	1	1	1	1	4	4	5	651	54419	9
pp22	Monolinguals	L1	English	1	17	46	9946	55	1-17-55	good life	good life	244	437	437	0	2	2	633	437	1	1	3	3	5	5	0	79878	54419	9
pp22	Monolinguals	L1	English	1	18	102	20646	83	1-18-83	old house.	old house	303	303	303	0	1	1	303	303	1	1	4	4	1	1	554	52171	48666	9
pp22	Monolinguals	L1	English	1	18	102	20646	90	1-18-90	tweed skirt,	tweed skirt	214	214	214	0	1	1	214	214	1	1	1	1	1	1	15	718	1371	11
pp22	Monolinguals	L1	English	1	18	102	20646	108	1-18-108	wounded hero!	wounded hero	199	199	239	0	1	2	574	199	1	1	1	1	1	1	6	1598	2178	12
pp22	Monolinguals	L1	English	1	19	71	14408	18	1-19-18	blue eyes	blue eyes	.	.	0	1	.	0	.	.	1	1	1	1	1	1	1010	9941	27226	9
pp22	Monolinguals	L1	English	1	19	71	14408	22	1-19-22	sunburnt face.	sunburnt face	243	243	243	0	1	1	432	243	1	1	1	1	1	1	5	35	32434	13
pp22	Monolinguals	L1	English	1	19	71	14408	34	1-19-34	deep voice,	deep voice	285	285	285	0	1	1	285	285	1	1	1	1	1	1	268	10141	23205	10
pp22	Monolinguals	L1	English	1	19	71	14408	47	1-19-47	square body,	square body	176	387	387	0	2	2	387	387	1	1	1	1	1	1	0	6763	24411	11
pp22	Monolinguals	L1	English	1	21	55	11370	34	1-21-34	large sycamore.	large sycamore	139	301	301	0	2	2	301	301	1	1	2	2	1	1	1	33965	125	14
pp22	Monolinguals	L1	English	1	22	62	13684	4	1-22-4	slender form,	slender form	160	160	302	0	1	2	607	302	1	1	1	1	1	1	17	720	33817	12
pp22	Monolinguals	L1	English	1	22	62	13684	9	1-22-9	bright light;	bright light	233	233	233	0	1	1	233	233	1	1	1	1	1	1	242	5233	22368	12
pp22	Monolinguals	L1	English	1	22	62	13684	12	1-22-12	vivid sense	vivid sense	335	567	938	0	2	3	567	567	1	1	1	1	1	1	11	987	21199	11
pp22	Monolinguals	L1	English	1	22	62	13684	30	1-22-30	remarkable eyes,	remarkable eyes	133	133	393	0	1	2	660	393	1	1	1	1	3	3	0	3447	27226	15
pp22	Monolinguals	L1	English	1	22	62	13684	43	1-22-43	intense power	intense power	362	362	580	0	1	2	904	580	1	1	2	2	1	1	0	2273	31136	13
pp22	Monolinguals	L1	English	1	22	62	13684	57	1-22-57	untamed spirit	untamed spirit	166	297	297	0	2	2	297	297	1	1	1	1	1	1	0	51	6310	14
pp22	Monolinguals	L1	English	1	23	82	17287	15	1-23-15	clear voice,	clear voice	315	315	315	0	1	1	315	315	1	1	1	1	2	2	109	24762	23205	11
pp22	Monolinguals	L1	English	1	23	82	17287	53	1-23-53	fascinating woman.	fascinating woman	281	605	605	1	2	2	605	605	1	1	1	1	4	4	6	1631	21791	17
pp22	Monolinguals	L1	English	1	23	82	17287	88	1-23-88	good fellow	good fellow	235	235	235	0	1	1	235	235	1	1	5	5	7	7	0	79878	4283	11
pp22	Monolinguals	L1	English	1	25	74	16548	83	1-25-83	alien note.	alien note	124	124	605	0	1	4	957	605	1	1	1	1	1	1	0	1200	10189	10
pp22	Monolinguals	L1	English	1	26	94	19551	21	1-26-21	curious impassivity	curious impassivity	502	502	990	0	1	3	1212	990	1	1	1	1	1	1	0	2078	9	19
pp22	Monolinguals	L1	English	1	26	94	19551	43	1-26-43	real life.	real life	284	284	284	0	1	1	284	284	1	1	1	1	6	6	661	22277	54419	9
pp22	Monolinguals	L1	English	1	26	94	19551	96	1-26-96	tenderest care.	tenderest care	295	408	408	0	2	2	408	408	1	1	1	1	1	1	1	15	24178	14
pp22	Monolinguals	L1	English	1	27	58	11796	33	1-27-33	intervening years,	intervening years	242	374	374	0	2	2	374	374	1	1	1	1	9	9	88	502	87531	17
pp22	Monolinguals	L1	English	1	27	58	11796	40	1-27-40	steady flood	steady flood	124	478	478	0	2	2	478	478	1	1	1	1	1	1	0	2770	1459	12
pp22	Monolinguals	L1	English	1	28	67	12962	5	1-28-5	attentive manner	attentive manner	265	444	444	0	2	2	444	444	1	1	1	1	3	3	0	237	5815	16
pp22	Monolinguals	L1	English	1	28	67	12962	59	1-28-59	regular profession,	regular profession	168	168	320	0	1	2	609	320	1	1	1	1	2	2	2	7392	3007	18
pp22	Monolinguals	L1	English	1	29	51	9822	60	1-29-60	real thing…	real thing	141	141	651	0	1	2	141	141	1	1	2	2	2	2	390	22277	33483	10
pp22	Monolinguals	L1	English	1	30	103	18166	27	1-30-27	famous detective,	famous detective	183	306	525	0	2	3	306	306	1	1	1	1	2	2	7	6293	1529	16
pp22	Monolinguals	L1	English	1	30	103	18166	38	1-30-38	little fellow.	little fellow	143	143	143	0	1	1	143	143	1	1	7	7	8	8	47	61932	4283	13
pp22	Monolinguals	L1	English	1	30	103	18166	51	1-30-51	mere matter	mere matter	174	174	174	0	1	1	174	174	1	1	1	1	1	1	21	3306	21586	11
pp22	Monolinguals	L1	English	1	30	103	18166	73	1-30-73	little man,	little man	209	209	209	0	1	1	357	209	1	1	8	8	3	3	506	61932	58168	10
pp22	Monolinguals	L1	English	1	30	103	18166	83	1-30-83	good detective	good detective	258	258	594	1	1	3	258	258	2	2	7	7	4	4	13	79878	1529	14
pp22	Monolinguals	L1	English	1	31	79	14997	6	1-31-6	great number	great number	.	.	0	1	.	0	.	.	1	1	5	5	1	1	237	46108	48281	12
pp22	Monolinguals	L1	English	1	31	79	14997	104	1-31-104	violent crime.	violent crime	233	233	233	0	1	1	423	233	1	1	1	1	3	3	103	2669	6815	13
pp22	Monolinguals	L1	English	1	32	82	14866	10	1-32-10	clear voice	clear voice	207	207	367	0	1	2	207	207	2	2	2	2	7	7	109	24762	23205	11
pp22	Monolinguals	L1	English	1	32	82	14866	23	1-32-23	general ignorance	general ignorance	155	358	1249	0	2	6	358	358	1	1	1	1	1	1	5	37610	1112	17
pp22	Monolinguals	L1	English	1	32	82	14866	32	1-32-32	medical profession,	medical profession	136	386	386	0	2	2	1161	386	1	1	1	1	4	4	335	9153	3007	18
pp22	Monolinguals	L1	English	1	32	82	14866	69	1-32-69	young girl	young girl	183	183	417	0	1	2	601	417	1	1	3	3	2	2	621	32003	14383	10
pp22	Monolinguals	L1	English	1	33	84	15142	7	1-33-7	young creature,	young creature	206	374	374	0	2	2	374	374	1	1	4	4	1	1	8	32003	1781	14
pp22	Monolinguals	L1	English	1	33	84	15142	50	1-33-50	dark eyes	dark eyes	179	179	307	0	1	2	461	179	1	1	1	1	4	4	923	12517	27226	9
pp22	Monolinguals	L1	English	1	36	97	19827	19	1-36-19	forked right	forked right	173	173	404	0	1	3	649	404	1	1	1	1	3	3	0	174	89831	12
pp22	Monolinguals	L1	English	1	36	97	19827	25	1-36-25	different wings	different wings	456	627	627	0	2	2	627	627	1	1	2	2	1	1	0	47209	2362	15
pp22	Monolinguals	L1	English	1	36	97	19827	35	1-36-35	left wing,	left wing	220	220	375	0	1	2	484	375	1	1	4	4	1	1	198	44480	2798	9
pp22	Monolinguals	L1	English	1	37	41	7906	53	1-37-53	younger brother,	younger brother	296	296	296	0	1	1	296	296	1	1	3	3	1	1	370	5201	8208	15
pp22	Monolinguals	L1	English	1	38	79	16458	50	1-38-50	delightful visit.	delightful visit	250	250	358	0	1	2	250	250	1	1	2	2	1	1	3	1054	11966	16
pp22	Monolinguals	L1	English	1	38	79	16458	73	1-38-73	charming afternoon	charming afternoon	106	106	260	0	1	2	587	260	1	1	1	1	2	2	0	1324	7956	18
pp22	Monolinguals	L1	English	1	38	79	16458	89	1-38-89	large hall,	large hall	226	226	226	0	1	1	226	226	1	1	3	3	1	1	93	33965	11624	10
pp22	Monolinguals	L1	English	1	40	78	14789	54	1-40-54	old fool.	old fool	187	187	187	0	1	1	605	187	1	1	8	8	2	2	67	52171	1833	8
pp22	Monolinguals	L1	English	1	41	80	14277	76	1-41-76	...'wicked woman'	wicked woman	99	99	395	0	1	2	668	395	1	1	3	3	8	8	12	1021	21791	12
pp22	Monolinguals	L1	English	1	41	80	14277	81	1-41-81	'dear husband'!	dear husband	85	85	85	0	1	1	311	85	1	1	4	4	4	4	16	8411	10581	12
pp22	Monolinguals	L1	English	1	44	84	18877	81	1-44-81	bearded man	bearded man	225	358	358	0	2	2	358	358	1	1	1	1	8	8	70	322	58168	11
pp22	Monolinguals	L1	English	1	45	58	10818	45	1-45-45	clever man…	clever man	326	326	326	0	1	1	326	326	1	1	2	2	10	10	54	2204	58168	10
pp22	Monolinguals	L1	English	1	45	58	10818	60	1-45-60	great friend	great friend	162	358	871	0	2	4	358	358	1	1	7	7	2	2	116	46108	16202	12
pp22	Monolinguals	L1	English	1	46	77	15605	12	1-46-12	rotten business.	rotten business	273	273	273	0	1	1	273	273	1	1	2	2	1	1	5	762	34715	15
pp22	Monolinguals	L1	English	1	46	77	15605	18	1-46-18	rough tongue,	rough tongue	165	165	292	0	1	2	461	292	1	1	1	1	1	1	8	3386	2283	12
pp22	Monolinguals	L1	English	1	46	77	15605	24	1-46-24	stauncher friend	stauncher friend	376	376	606	0	1	2	376	376	1	1	1	1	3	3	0	0	16202	16
pp22	Monolinguals	L1	English	1	46	77	15605	78	1-46-78	opposite direction	opposite direction	138	138	138	0	1	1	138	138	1	1	1	1	2	2	425	5747	8421	18
pp22	Monolinguals	L1	English	1	47	68	12455	7	1-47-7	old lady	old lady	175	175	175	0	1	1	175	175	2	2	9	9	8	8	757	52171	9215	8
pp22	Monolinguals	L1	English	1	47	68	12455	11	1-47-11	big house,	big house	236	236	236	0	1	1	236	236	1	1	1	1	10	10	387	24382	48666	9
pp22	Monolinguals	L1	English	1	47	68	12455	27	1-47-27	vague chill	vague chill	259	527	527	0	3	3	527	527	1	1	1	1	1	1	0	1432	775	11
pp22	Monolinguals	L1	English	1	47	68	12455	43	1-47-43	old place,"	old place	182	182	383	0	1	2	752	383	1	1	10	10	5	5	0	52171	47329	9
pp22	Monolinguals	L1	English	1	47	68	12455	56	1-47-56	fine property.	fine property	188	188	188	0	1	1	279	188	1	1	3	3	1	1	0	12724	12369	13
pp22	Monolinguals	L1	English	1	48	52	9648	33	1-48-33	rotten verses	rotten verses	308	308	447	0	1	2	586	447	1	1	3	3	2	2	0	762	558	13
pp22	Monolinguals	L1	English	1	48	52	9648	36	1-48-36	fancy bindings.	fancy bindings	342	342	342	0	1	1	342	342	1	1	1	1	1	1	0	2144	113	14
pp22	Monolinguals	L1	English	1	49	43	8565	37	1-49-37	sinister face	sinister face	187	187	187	0	1	1	187	187	1	1	1	1	8	8	7	658	32434	13
pp22	Monolinguals	L1	English	1	49	43	8565	47	1-49-47	vague suspicion	vague suspicion	178	300	300	1	2	2	300	300	1	1	2	2	3	3	6	1432	1544	15
pp22	Monolinguals	L1	English	1	51	73	12895	86	1-51-86	big hospital	big hospital	192	192	432	0	1	2	192	192	1	1	2	2	3	3	0	24382	14667	12
pp22	Monolinguals	L1	English	1	52	59	11395	10	1-52-10	peaceful days	peaceful days	49	318	1169	0	3	6	318	318	1	1	2	2	5	5	6	1565	31542	13
pp22	Monolinguals	L1	English	1	52	59	11395	20	1-52-20	unaccountable preference	unaccountable preference	436	880	880	0	3	3	880	880	1	1	1	1	1	1	0	75	2143	24
pp22	Monolinguals	L1	English	1	55	75	15166	52	1-55-52	briskest mood	briskest mood	337	337	1038	0	1	6	337	337	1	1	1	1	1	1	0	1	3115	13
pp22	Monolinguals	L1	English	1	55	75	15166	68	1-55-68	charming invitation	charming invitation	185	185	404	0	1	2	594	404	1	1	2	2	2	2	1	1324	1800	19
pp22	Monolinguals	L1	English	1	56	69	13713	18	1-56-18	pleasant luncheon,	pleasant luncheon	102	447	447	0	2	2	447	447	1	1	3	3	3	3	0	2542	346	17
pp22	Monolinguals	L1	English	1	57	70	14504	26	1-57-26	white overall.	white overall	179	179	179	0	1	1	179	179	1	1	1	1	1	1	0	23111	7588	13
pp22	Monolinguals	L1	English	1	57	70	14504	81	1-57-81	single person	single person	169	169	169	1	1	1	311	169	1	1	2	2	1	1	227	17656	24365	13
pp22	Monolinguals	L1	English	1	61	64	12749	91	1-61-91	difficult person	difficult person	121	121	619	0	1	4	766	446	1	1	4	4	2	2	0	21433	24365	16
pp22	Monolinguals	L1	English	1	62	86	16973	22	1-62-22	certain charm	certain charm	276	276	308	0	1	2	471	276	1	1	3	3	1	1	12	21589	1343	13
pp22	Monolinguals	L1	English	1	62	86	16973	40	1-62-40	deep affection	deep affection	196	196	196	0	1	1	196	196	1	1	3	3	1	1	37	10141	1315	14
pp22	Monolinguals	L1	English	1	62	86	16973	116	1-62-116	little man	little man	212	212	212	0	1	1	561	212	2	2	15	15	12	12	506	61932	58168	10
pp22	Monolinguals	L1	English	1	63	66	12709	46	1-63-46	pleasant meeting	pleasant meeting	125	125	272	0	1	2	470	272	1	1	4	4	1	1	0	2542	19979	16
pp22	Monolinguals	L1	English	1	63	66	12709	55	1-63-55	old friend,	old friend	220	220	220	0	1	1	220	220	1	1	11	11	5	5	538	52171	16202	10
pp22	Monolinguals	L1	English	1	64	68	13559	43	1-64-43	little man.	little man	.	.	0	1	.	0	.	.	3	3	16	16	13	13	506	61932	58168	10
pp22	Monolinguals	L1	English	1	64	68	13559	58	1-64-58	great dignity.	great dignity	183	307	307	0	2	2	307	307	1	1	9	9	2	2	30	46108	1246	13
pp22	Monolinguals	L1	English	1	65	75	13996	22	1-65-22	little man	little man	135	135	265	1	1	2	797	265	4	4	18	18	14	14	506	61932	58168	10
pp22	Monolinguals	L1	English	1	65	75	13996	67	1-65-67	baffling cases	baffling cases	157	387	387	0	2	2	387	387	1	1	1	1	2	2	1	110	17996	14
pp22	Monolinguals	L1	English	1	65	75	13996	116	1-65-116	little man,"	little man	140	140	374	0	1	3	1085	374	5	5	20	20	15	15	506	61932	58168	10
pp22	Monolinguals	L1	English	1	68	57	12244	28	1-68-28	quick game	quick game	292	292	292	0	1	1	292	292	1	1	1	1	2	2	0	5729	14065	10
pp22	Monolinguals	L1	English	1	68	57	12244	67	1-68-67	good walk	good walk	130	130	510	0	1	4	130	130	1	1	10	10	2	2	0	79878	9962	9
pp22	Monolinguals	L1	English	1	74	67	12450	23	1-74-23	glorious night,	glorious night	263	263	263	0	1	1	263	263	1	1	2	2	5	5	6	1062	34119	14
pp22	Monolinguals	L1	English	1	74	67	12450	51	1-74-51	harmonious moments	harmonious moments	224	224	791	0	1	4	749	391	1	1	1	1	3	3	0	283	3004	18
pp22	Monolinguals	L1	English	1	76	58	11068	51	1-76-51	inaccessible place,	inaccessible place	99	99	565	0	1	3	1673	298	1	1	1	1	8	8	4	330	47329	18
pp22	Monolinguals	L1	English	1	80	107	21587	36	1-80-36	right wing,	right wing	243	243	243	1	1	1	243	243	1	1	8	8	2	2	254	89831	2798	10
pp22	Monolinguals	L1	English	1	81	55	11549	49	1-81-49	right wing	right wing	183	183	747	0	1	3	183	183	2	2	9	9	3	3	254	89831	2798	10
pp22	Monolinguals	L1	English	1	82	81	16979	36	1-82-36	whole household	whole household	446	717	717	0	2	2	717	717	1	1	2	2	2	2	20	29684	3850	15
pp22	Monolinguals	L1	English	1	82	81	16979	44	1-82-44	alarming sounds	alarming sounds	271	271	271	0	1	1	271	271	1	1	1	1	1	1	3	617	5644	15
pp22	Monolinguals	L1	English	1	83	75	14489	87	1-83-87	tough job,	tough job	150	150	150	0	1	1	150	150	1	1	1	1	1	1	26	3073	21904	9
pp22	Monolinguals	L1	English	1	86	67	12887	71	1-86-71	ghastly look	ghastly look	202	202	202	0	1	1	202	202	1	1	1	1	6	6	6	394	51549	12
pp22	Monolinguals	L1	English	1	87	59	11891	41	1-87-41	prim ornaments	prim ornaments	255	747	747	0	2	2	747	747	1	1	1	1	1	1	0	106	312	14
pp22	Monolinguals	L1	English	1	87	59	11891	66	1-87-66	short gasps.	short gasps	90	90	273	1	1	2	1122	273	1	1	1	1	1	1	8	19448	129	11
pp22	Monolinguals	L1	English	1	88	90	17389	58	1-88-58	clear voice.	clear voice	118	118	118	0	1	1	428	118	3	3	4	4	12	12	109	24762	23205	11
pp22	Monolinguals	L1	English	1	88	90	17389	68	1-88-68	white land	white land	193	193	387	0	1	2	1014	387	1	1	3	3	3	3	0	23111	20709	10
pp22	Monolinguals	L1	English	1	88	90	17389	83	1-88-83	faint streak	faint streak	249	249	249	0	1	1	685	249	1	1	1	1	1	1	2	1562	421	12
pp22	Monolinguals	L1	English	1	89	75	15754	11	1-89-11	fresh access	fresh access	267	267	267	0	1	1	267	267	1	1	2	2	1	1	0	6518	10609	12
pp22	Monolinguals	L1	English	1	89	75	15754	18	1-89-18	old lady.	old lady	.	.	0	1	.	0	.	.	3	3	14	14	10	10	757	52171	9215	8
pp22	Monolinguals	L1	English	1	89	75	15754	42	1-89-42	final convulsion	final convulsion	186	873	1363	1	2	4	1536	1363	1	1	1	1	1	1	1	15134	35	16
pp22	Monolinguals	L1	English	1	90	74	13206	84	1-90-84	sharp orders	sharp orders	109	109	109	0	1	1	522	109	1	1	2	2	1	1	4	4667	5221	12
